Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,weather_cond_code_set_1,visibility_set_1
KNYC,2018-04-16T03:51:00Z,3.3,92.49,5.66,"light rain,mist",6
KNYC,2018-04-16T04:51:00Z,3.9,92.52,6.17,"light rain,mist",5
KNYC,2018-04-16T05:51:00Z,4.4,92.55,5.66,"rain,mist",4
KNYC,2018-04-16T06:40:00Z,4.4,92.55,7.2,"rain,mist",2
KNYC,2018-04-16T06:51:00Z,4.4,92.55,6.69,"heavy rain,mist",2.5
KNYC,2018-04-16T07:02:00Z,4.4,92.55,7.72,"heavy rain,mist",1.25
KNYC,2018-04-16T07:30:00Z,4.4,92.55,4.12,"rain,mist",3
KNYC,2018-04-16T07:40:00Z,4.4,92.55,6.17,"rain,mist",2.5
KNYC,2018-04-16T07:48:00Z,4,93.19,6.17,"rain,mist",3
KNYC,2018-04-16T07:51:00Z,4.4,92.55,7.72,"light rain,mist",3
KNYC,2018-04-16T08:04:00Z,4.4,92.55,8.23,"rain,mist",2
KNYC,2018-04-16T08:11:00Z,4.4,92.55,7.72,"rain,mist",1.75
KNYC,2018-04-16T08:17:00Z,4.4,92.55,7.2,"rain,mist",3
KNYC,2018-04-16T08:30:00Z,4.4,92.55,8.75,"light rain,mist",2.5
KNYC,2018-04-16T08:38:00Z,4.4,92.55,8.23,"rain,mist",3
KNYC,2018-04-16T08:48:00Z,4,100,8.75,"heavy rain,mist",1.75
KNYC,2018-04-16T08:51:00Z,4.4,92.55,6.69,"heavy rain,mist",1.5
KNYC,2018-04-16T09:02:00Z,4.4,92.55,5.14,"rain,mist",3
KNYC,2018-04-16T09:15:00Z,4.4,92.55,7.2,"rain,mist",2.5
KNYC,2018-04-16T09:51:00Z,5,92.59,7.2,"rain,mist",2.5
KNYC,2018-04-16T09:58:00Z,5,92.59,7.72,"light rain,mist",5
KNYC,2018-04-16T10:28:00Z,5,92.59,2.57,"rain,mist",2
KNYC,2018-04-16T10:44:00Z,5,92.59,9.26,"rain,mist",5
KNYC,2018-04-16T10:51:00Z,5,95.89,8.75,"rain,mist",2.5
KNYC,2018-04-16T11:00:00Z,5.6,91.98,6.17,"light rain,mist",6
KNYC,2018-04-16T11:37:00Z,5.6,91.98,5.66,"light rain,mist",2.5
KNYC,2018-04-16T11:51:00Z,5.6,91.98,4.63,"heavy rain,mist",1.5
KNYC,2018-04-16T12:06:00Z,6.1,92.65,8.23,"rain,mist",3
KNYC,2018-04-16T12:12:00Z,6.1,92.65,6.17,"heavy rain,mist",1.75
KNYC,2018-04-16T12:27:00Z,6.1,96.6,7.72,"light rain,mist",3
KNYC,2018-04-16T12:41:00Z,5.6,95.91,7.2,"heavy rain,mist",1.75
KNYC,2018-04-16T12:51:00Z,6.1,92.65,2.06,"heavy rain,mist",1.75
KNYC,2018-04-16T13:33:00Z,6.7,95.95,6.17,"heavy rain,fog",0.5
KNYC,2018-04-16T13:51:00Z,6.7,95.95,4.12,"heavy rain,fog",0.5
KNYC,2018-04-16T14:18:00Z,7.2,96.63,3.09,"heavy rain,mist",1
KNYC,2018-04-16T14:25:00Z,7.2,96.63,1.54,"rain,mist",0.75
KNYC,2018-04-16T14:32:00Z,7.2,96.63,,"heavy rain,mist",1.25
KNYC,2018-04-16T14:51:00Z,7.8,95.99,2.57,"rain,mist",2.5
KNYC,2018-04-16T15:00:00Z,7.8,95.99,3.09,"light rain,mist",4
KNYC,2018-04-16T15:15:00Z,8.9,96.02,2.57,"rain,mist",2.5
KNYC,2018-04-16T15:33:00Z,12.8,93.03,,"light rain,mist",4
KNYC,2018-04-16T15:51:00Z,15,93.14,4.12,light rain,7
KNYC,2018-04-16T16:12:00Z,13.9,93.09,5.14,light rain,7
KNYC,2018-04-16T16:51:00Z,15,83.36,4.63,broken,10
KNYC,2018-04-16T17:25:00Z,13.3,86.54,7.2,overcast,8
KNYC,2018-04-16T17:51:00Z,12.8,83.09,5.66,overcast,8
KNYC,2018-04-16T18:51:00Z,13.9,77.35,4.63,broken,8
KNYC,2018-04-16T19:09:00Z,13.9,71.83,4.12,scattered,8
KNYC,2018-04-16T19:51:00Z,13.9,68.98,4.12,thin scattered,8
KNYC,2018-04-16T20:51:00Z,12.8,71.62,5.66,clear,9
KNYC,2018-04-16T21:51:00Z,12.8,74.1,3.09,broken,9
KNYC,2018-04-16T22:12:00Z,13.9,68.98,4.12,broken,10
KNYC,2018-04-16T22:51:00Z,12.8,74.1,,overcast,10
KNYC,2018-04-16T23:51:00Z,11.1,68.87,6.69,overcast,10
KNYC,2018-04-17T00:51:00Z,10,68.16,6.17,overcast,10
KNYC,2018-04-17T01:51:00Z,9.4,68.51,4.12,overcast,10
KNYC,2018-04-17T02:51:00Z,8.3,68.28,4.12,overcast,10
KNYC,2018-04-17T03:16:00Z,8.3,68.28,3.09,overcast,10
KNYC,2018-04-17T03:51:00Z,8.3,65.42,4.63,overcast,10
KNYC,2018-04-17T04:17:00Z,7.8,65.31,4.12,broken,10
KNYC,2018-04-17T04:51:00Z,7.8,65.31,2.57,scattered,10
KNYC,2018-04-17T05:51:00Z,7.8,62.55,3.09,overcast,10
KNYC,2018-04-17T06:39:00Z,7.2,65.17,3.6,broken,10
KNYC,2018-04-17T06:47:00Z,7,65.6,3.09,overcast,10
KNYC,2018-04-17T06:51:00Z,7.2,65.17,3.6,overcast,10
KNYC,2018-04-17T07:17:00Z,6.7,70.41,3.6,overcast,10
KNYC,2018-04-17T07:51:00Z,6.1,70.29,2.06,overcast,10
KNYC,2018-04-17T08:51:00Z,6.1,64.92,3.09,overcast,10
KNYC,2018-04-17T09:51:00Z,5,70.06,3.09,overcast,10
KNYC,2018-04-17T10:28:00Z,5,67.07,3.6,overcast,10
KNYC,2018-04-17T10:35:00Z,5,67.07,3.6,overcast,10
KNYC,2018-04-17T10:51:00Z,5,67.07,3.6,overcast,10
KNYC,2018-04-17T11:51:00Z,5.6,62.02,3.09,overcast,10
KNYC,2018-04-17T12:51:00Z,5.6,62.02,2.57,overcast,10
KNYC,2018-04-17T13:51:00Z,6.7,55,4.12,overcast,10
KNYC,2018-04-17T14:51:00Z,7.2,48.99,4.63,overcast,10
KNYC,2018-04-17T15:51:00Z,7.8,47.02,,overcast,10
KNYC,2018-04-17T16:51:00Z,7.8,49.16,,overcast,10
KNYC,2018-04-17T17:51:00Z,7.2,48.99,3.09,overcast,10
KNYC,2018-04-17T18:51:00Z,7.2,43.46,6.17,overcast,10
KNYC,2018-04-17T19:51:00Z,7.2,45.12,4.12,overcast,10
KNYC,2018-04-17T20:51:00Z,7.2,45.12,5.14,overcast,10
KNYC,2018-04-17T21:51:00Z,6.7,48.84,3.6,overcast,10
KNYC,2018-04-17T22:51:00Z,6.1,50.9,6.69,overcast,10
KNYC,2018-04-17T23:51:00Z,5,61.87,3.6,overcast,10
KNYC,2018-04-18T00:51:00Z,5,59.62,3.6,overcast,10
KNYC,2018-04-18T01:51:00Z,5,57.03,2.06,overcast,10
KNYC,2018-04-18T02:51:00Z,4.4,59.47,2.06,scattered,10
KNYC,2018-04-18T03:51:00Z,4.4,57.29,7.2,overcast,10
KNYC,2018-04-18T04:51:00Z,3.9,54.64,2.06,thin scattered,10
KNYC,2018-04-18T05:51:00Z,3.9,54.64,3.6,broken,10
KNYC,2018-04-18T06:51:00Z,3.3,61.9,3.6,clear,10
KNYC,2018-04-18T07:51:00Z,3.3,57,0,overcast,10
KNYC,2018-04-18T08:51:00Z,3.3,54.47,2.06,overcast,10
KNYC,2018-04-18T09:51:00Z,3.3,54.47,,overcast,10
KNYC,2018-04-18T10:51:00Z,3.3,54.47,4.63,overcast,10
KNYC,2018-04-18T11:51:00Z,3.9,54.64,,overcast,10
KNYC,2018-04-18T12:51:00Z,4.4,54.78,5.66,overcast,10
KNYC,2018-04-18T13:51:00Z,6.1,50.9,,overcast,10
KNYC,2018-04-18T14:51:00Z,7.2,47.2,5.14,overcast,10
KNYC,2018-04-18T15:51:00Z,8.3,45.45,4.63,broken,10
KNYC,2018-04-18T16:51:00Z,8.9,43.64,3.6,overcast,10
KNYC,2018-04-18T17:51:00Z,10,42.38,4.12,thin scattered,10
KNYC,2018-04-18T18:51:00Z,11.1,39.38,1.54,thin scattered,10
KNYC,2018-04-18T19:51:00Z,11.1,37.67,2.57,clear,10
KNYC,2018-04-18T20:51:00Z,11.7,36.2,3.6,clear,10
KNYC,2018-04-18T21:51:00Z,11.7,36.2,,thin scattered,10
KNYC,2018-04-18T22:51:00Z,11.1,39.38,2.06,clear,10
KNYC,2018-04-18T23:51:00Z,10.6,42.25,0,clear,10
KNYC,2018-04-19T00:51:00Z,10.6,40.72,3.6,clear,10
KNYC,2018-04-19T01:51:00Z,10,43.97,2.57,clear,10
KNYC,2018-04-19T02:51:00Z,9.4,47.84,0,scattered,10
KNYC,2018-04-19T03:51:00Z,9.4,49.63,1.54,overcast,10
KNYC,2018-04-19T04:51:00Z,9.4,47.84,2.57,overcast,10
KNYC,2018-04-19T05:51:00Z,8.9,47.35,2.57,overcast,10
KNYC,2018-04-19T06:51:00Z,7.2,62.86,3.6,light rain,7
KNYC,2018-04-19T07:51:00Z,6.1,82.23,2.57,overcast,10
KNYC,2018-04-19T08:51:00Z,6.1,85.79,1.54,light rain,10
KNYC,2018-04-19T09:51:00Z,6.1,76.05,2.06,overcast,10
KNYC,2018-04-19T10:51:00Z,5,85.67,1.54,light rain,8
KNYC,2018-04-19T11:51:00Z,5.6,85.13,3.09,overcast,10
KNYC,2018-04-19T12:24:00Z,5.6,85.13,3.6,overcast,10
KNYC,2018-04-19T12:51:00Z,6.1,82.23,3.09,overcast,10
KNYC,2018-04-19T13:51:00Z,6.7,78.9,2.06,overcast,10
KNYC,2018-04-19T14:51:00Z,6.1,79.37,4.12,overcast,10
KNYC,2018-04-19T15:05:00Z,6.7,76.16,2.06,overcast,10
KNYC,2018-04-19T15:51:00Z,6.7,78.9,3.09,light rain,10
KNYC,2018-04-19T16:51:00Z,6.7,72.97,2.57,overcast,10
KNYC,2018-04-19T17:06:00Z,6.7,76.16,0,overcast,9
KNYC,2018-04-19T17:51:00Z,6.1,85.79,3.09,"rain,mist",4
KNYC,2018-04-19T17:58:00Z,6.1,85.79,2.06,"light rain,mist",5
KNYC,2018-04-19T18:51:00Z,5.6,85.13,5.14,"light rain,mist",5
KNYC,2018-04-19T19:51:00Z,6.7,72.97,4.12,broken,10
KNYC,2018-04-19T20:31:00Z,7.2,68.04,2.57,light rain,10
KNYC,2018-04-19T20:46:00Z,7,70.47,2.06,overcast,10
KNYC,2018-04-19T20:51:00Z,7.2,68.04,4.12,overcast,10
KNYC,2018-04-19T21:51:00Z,7.8,51.01,4.12,overcast,10
KNYC,2018-04-19T22:51:00Z,7.2,45.12,5.14,overcast,10
KNYC,2018-04-19T23:51:00Z,6.1,44.79,5.14,broken,10
KNYC,2018-04-20T00:51:00Z,5.6,44.3,4.63,clear,10
KNYC,2018-04-20T01:51:00Z,4.4,52.75,2.57,thin scattered,10
KNYC,2018-04-20T02:51:00Z,3.9,54.64,4.12,clear,10
KNYC,2018-04-20T03:51:00Z,3.9,54.64,3.6,clear,10
KNYC,2018-04-20T04:51:00Z,3.3,54.47,4.12,clear,10
KNYC,2018-04-20T05:51:00Z,2.8,56.43,3.09,clear,10
KNYC,2018-04-20T06:51:00Z,2.8,56.43,4.12,thin scattered,10
KNYC,2018-04-20T07:51:00Z,2.8,59.05,3.09,broken,10
KNYC,2018-04-20T08:51:00Z,2.8,59.05,3.09,overcast,10
KNYC,2018-04-20T09:51:00Z,2.8,53.92,3.6,overcast,10
KNYC,2018-04-20T10:51:00Z,2.8,51.9,4.63,thin scattered,10
KNYC,2018-04-20T11:51:00Z,3.3,50.09,6.17,clear,10
KNYC,2018-04-20T12:51:00Z,3.9,48.02,6.69,thin scattered,10
KNYC,2018-04-20T13:51:00Z,5,46.19,3.6,clear,10
KNYC,2018-04-20T14:51:00Z,5.6,44.3,2.06,clear,10
KNYC,2018-04-20T15:51:00Z,7.8,41.71,3.6,clear,10
KNYC,2018-04-20T16:51:00Z,8.9,37,2.57,clear,10
KNYC,2018-04-20T17:51:00Z,9.4,35.77,3.09,thin scattered,10
KNYC,2018-04-20T18:51:00Z,9.4,35.77,6.17,clear,10
KNYC,2018-04-20T19:51:00Z,9.4,34.18,4.63,clear,10
KNYC,2018-04-20T20:51:00Z,10,34.36,6.17,clear,10
KNYC,2018-04-20T21:51:00Z,8.3,38.53,4.12,thin scattered,10
KNYC,2018-04-20T22:51:00Z,7.2,41.53,4.63,clear,10
KNYC,2018-04-20T23:51:00Z,6.7,41.06,3.6,clear,10
KNYC,2018-04-21T00:51:00Z,6.1,42.79,2.06,clear,10
KNYC,2018-04-21T01:51:00Z,6.1,44.79,4.12,clear,10
KNYC,2018-04-21T02:51:00Z,5.6,46.37,0,clear,10
KNYC,2018-04-21T03:51:00Z,5,48.34,3.09,clear,10
KNYC,2018-04-21T04:51:00Z,4.4,50.41,3.09,clear,10
KNYC,2018-04-21T05:51:00Z,4.4,52.75,1.54,clear,10
KNYC,2018-04-21T06:51:00Z,4.4,52.75,2.57,clear,10
KNYC,2018-04-21T07:51:00Z,4.4,52.75,2.06,clear,10
KNYC,2018-04-21T08:51:00Z,3.9,56.73,1.54,clear,10
KNYC,2018-04-21T09:51:00Z,3.9,56.73,0,clear,10
KNYC,2018-04-21T10:51:00Z,3.9,56.73,2.06,clear,10
KNYC,2018-04-21T11:51:00Z,5,52.53,4.12,clear,10
KNYC,2018-04-21T12:51:00Z,6.7,46.7,2.57,clear,10
KNYC,2018-04-21T13:51:00Z,9.4,38.87,3.09,clear,10
KNYC,2018-04-21T14:51:00Z,11.1,31.93,3.6,clear,10
KNYC,2018-04-21T15:51:00Z,12.2,27.31,4.12,clear,10
KNYC,2018-04-21T16:51:00Z,13.3,25.41,3.09,clear,10
KNYC,2018-04-21T17:51:00Z,13.9,23.34,3.09,clear,10
KNYC,2018-04-21T18:51:00Z,15,21.74,4.12,clear,10
KNYC,2018-04-21T19:51:00Z,16.1,21.22,3.6,clear,10
KNYC,2018-04-21T20:51:00Z,16.1,20.26,3.09,clear,10
KNYC,2018-04-21T21:51:00Z,16.1,17.9,2.57,clear,10
KNYC,2018-04-21T22:51:00Z,15.6,19.21,3.09,clear,10
KNYC,2018-04-21T23:51:00Z,15,19.21,3.09,clear,10
KNYC,2018-04-22T00:51:00Z,13.9,20.62,1.54,clear,10
KNYC,2018-04-22T01:51:00Z,13.3,22.29,2.06,clear,10
KNYC,2018-04-22T02:51:00Z,12.2,25.09,1.54,clear,10
KNYC,2018-04-22T03:51:00Z,11.7,26.95,3.09,clear,10
KNYC,2018-04-22T04:51:00Z,11.1,26.98,1.54,clear,10
KNYC,2018-04-22T05:51:00Z,10,29.04,2.57,clear,10
KNYC,2018-04-22T06:51:00Z,8.9,29.84,4.63,clear,10
KNYC,2018-04-22T07:51:00Z,8.3,31.08,2.06,clear,10
KNYC,2018-04-22T08:51:00Z,7.8,32.16,1.54,clear,10
KNYC,2018-04-22T09:51:00Z,6.7,33.35,0,clear,10
KNYC,2018-04-22T10:51:00Z,7.8,29.51,1.54,clear,10
KNYC,2018-04-22T11:51:00Z,8.9,28.71,1.54,clear,10
KNYC,2018-04-22T12:51:00Z,10.6,26.63,2.57,clear,10
KNYC,2018-04-22T13:51:00Z,12.2,26.08,1.54,clear,10
KNYC,2018-04-22T14:51:00Z,13.9,22.46,1.54,clear,10
KNYC,2018-04-22T15:51:00Z,16.7,17.23,2.57,clear,10
KNYC,2018-04-22T16:51:00Z,17.2,13.93,2.06,clear,10
KNYC,2018-04-22T17:51:00Z,17.2,13.93,0,clear,10
KNYC,2018-04-22T18:51:00Z,17.8,12.89,1.54,clear,10
KNYC,2018-04-22T19:51:00Z,18.3,12.49,2.57,clear,10
KNYC,2018-04-22T20:51:00Z,15.6,21.91,4.12,clear,10
KNYC,2018-04-22T21:51:00Z,14.4,23.66,3.09,clear,10
KNYC,2018-04-22T22:51:00Z,13.3,27.63,3.6,clear,10
KNYC,2018-04-22T23:51:00Z,12.8,26.26,2.57,clear,10
KNYC,2018-04-23T00:51:00Z,11.7,32.11,1.54,clear,10
KNYC,2018-04-23T01:51:00Z,11.7,34.88,1.54,clear,10
KNYC,2018-04-23T02:51:00Z,11.1,37.67,0,clear,10
KNYC,2018-04-23T03:51:00Z,10.6,42.25,0,clear,10
KNYC,2018-04-23T04:51:00Z,10.6,38.94,0,clear,10
KNYC,2018-04-23T05:51:00Z,9.4,47.84,0,clear,10
KNYC,2018-04-23T06:51:00Z,10,40.53,0,clear,10
KNYC,2018-04-23T07:51:00Z,8.9,45.63,0,clear,10
KNYC,2018-04-23T08:51:00Z,8.3,51.53,0,clear,10
KNYC,2018-04-23T09:51:00Z,7.8,53.31,0,clear,10
KNYC,2018-04-23T10:51:00Z,8.9,51.33,4.63,clear,10
KNYC,2018-04-23T11:51:00Z,10.6,35.87,2.06,clear,10
KNYC,2018-04-23T12:51:00Z,12.2,28.37,4.63,clear,10
KNYC,2018-04-23T13:51:00Z,13.3,30.02,2.57,clear,10
KNYC,2018-04-23T14:51:00Z,15,29.2,1.54,clear,10
KNYC,2018-04-23T15:51:00Z,16.7,24.13,1.54,clear,10
KNYC,2018-04-23T16:51:00Z,17.8,18.2,2.57,clear,10
KNYC,2018-04-23T17:51:00Z,19.4,20.37,3.09,clear,10
KNYC,2018-04-23T18:51:00Z,18.3,23.68,2.06,clear,10
KNYC,2018-04-23T19:51:00Z,16.7,27.39,4.12,clear,10
KNYC,2018-04-23T20:51:00Z,15,35.88,4.12,clear,10
KNYC,2018-04-23T21:51:00Z,13.3,43.36,,clear,10
KNYC,2018-04-23T22:51:00Z,12.8,46.78,3.09,clear,10
KNYC,2018-04-23T23:51:00Z,12.2,46.6,2.06,clear,10
KNYC,2018-04-24T00:51:00Z,11.1,56.59,2.06,clear,10
KNYC,2018-04-24T01:51:00Z,10.6,63.23,2.06,clear,10
KNYC,2018-04-24T02:51:00Z,10.6,58.5,2.06,clear,10
KNYC,2018-04-24T03:51:00Z,10.6,51.8,0,clear,10
KNYC,2018-04-24T04:51:00Z,10,65.81,1.54,clear,10
KNYC,2018-04-24T05:51:00Z,11.1,46.28,1.54,clear,10
KNYC,2018-04-24T06:51:00Z,8.9,76.53,1.54,clear,10
KNYC,2018-04-24T07:51:00Z,8.9,76.53,0,clear,10
KNYC,2018-04-24T08:51:00Z,8.9,79.79,0,clear,10
KNYC,2018-04-24T09:51:00Z,8.3,83.1,0,clear,8
KNYC,2018-04-24T10:51:00Z,8.9,82.6,1.54,clear,9
KNYC,2018-04-24T11:51:00Z,11.7,58.78,3.09,clear,10
KNYC,2018-04-24T12:51:00Z,13.3,52.92,1.54,clear,10
KNYC,2018-04-24T13:51:00Z,15,42.03,2.06,clear,10
KNYC,2018-04-24T14:51:00Z,16.7,36.39,2.06,clear,10
KNYC,2018-04-24T15:51:00Z,17.8,36.71,2.06,scattered,10
KNYC,2018-04-24T16:51:00Z,17.8,33.94,2.57,thin scattered,10
KNYC,2018-04-24T17:51:00Z,18.3,32.89,4.63,clear,10
KNYC,2018-04-24T18:51:00Z,17.2,41.21,2.06,scattered,10
KNYC,2018-04-24T19:51:00Z,17.2,42.68,,thin scattered,10
KNYC,2018-04-24T20:51:00Z,16.7,44.05,3.09,thin scattered,10
KNYC,2018-04-24T21:51:00Z,15.6,49.27,2.06,broken,10
KNYC,2018-04-24T22:51:00Z,15,49.1,,overcast,10
KNYC,2018-04-24T23:51:00Z,14.4,49.28,3.6,overcast,10
KNYC,2018-04-25T00:51:00Z,13.9,52.72,2.57,overcast,10
KNYC,2018-04-25T01:06:00Z,13.9,57.32,3.09,overcast,10
KNYC,2018-04-25T01:51:00Z,13.3,66.54,3.09,overcast,10
KNYC,2018-04-25T02:51:00Z,12.2,77.07,1.54,light rain,8
KNYC,2018-04-25T03:51:00Z,12.8,86.49,1.54,light rain,10
KNYC,2018-04-25T04:36:00Z,12.8,89.41,1.54,light rain,8
KNYC,2018-04-25T04:51:00Z,12.8,89.41,0,light rain,9
KNYC,2018-04-25T05:05:00Z,12.8,89.41,2.57,light rain,9
KNYC,2018-04-25T05:15:00Z,12.8,89.41,2.06,light rain,10
KNYC,2018-04-25T05:51:00Z,12.8,89.41,2.06,light rain,9
KNYC,2018-04-25T06:07:00Z,12.2,93,2.57,light rain,7
KNYC,2018-04-25T06:51:00Z,11.7,92.97,2.57,light rain,7
KNYC,2018-04-25T07:06:00Z,11.7,89.32,2.06,light rain,7
KNYC,2018-04-25T07:18:00Z,11.7,92.97,2.06,"light rain,mist",6
KNYC,2018-04-25T07:51:00Z,11.7,92.97,2.57,"rain,mist",2.5
KNYC,2018-04-25T08:14:00Z,11.7,96.11,2.06,"light rain,mist",3
KNYC,2018-04-25T08:51:00Z,12.2,93,1.54,"light rain,mist",5
KNYC,2018-04-25T09:09:00Z,12.8,93.03,4.12,"light rain,mist",4
KNYC,2018-04-25T09:51:00Z,12.8,96.14,3.6,"light rain,mist",4
KNYC,2018-04-25T10:14:00Z,12.2,96.76,2.57,"light rain,mist",3
KNYC,2018-04-25T10:27:00Z,12.2,96.76,2.57,"rain,mist",2
KNYC,2018-04-25T10:34:00Z,12.2,96.76,2.57,"rain,mist",1.75
KNYC,2018-04-25T10:51:00Z,12.2,96.76,2.57,"heavy rain,mist",1.25
KNYC,2018-04-25T10:55:00Z,12.2,96.76,2.57,"heavy rain,mist",0.75
KNYC,2018-04-25T11:51:00Z,12.2,96.76,2.06,"heavy rain,mist",0.75
KNYC,2018-04-25T12:13:00Z,12.8,96.14,3.09,"light rain,mist",1.25
KNYC,2018-04-25T12:48:00Z,13,100,3.6,"rain,mist",2.5
KNYC,2018-04-25T12:51:00Z,13.3,96.79,1.54,"light rain,mist",3
KNYC,2018-04-25T13:51:00Z,13.9,93.09,2.57,overcast,10
KNYC,2018-04-25T14:51:00Z,14.4,93.11,,light rain,7
KNYC,2018-04-25T15:51:00Z,15,93.14,3.09,overcast,10
KNYC,2018-04-25T16:51:00Z,15.6,92.58,4.63,overcast,10
KNYC,2018-04-25T17:11:00Z,15.6,92.58,3.6,"rain,mist",1.75
KNYC,2018-04-25T17:37:00Z,15.6,96.23,1.54,overcast,8
KNYC,2018-04-25T17:49:00Z,16,93.8,2.57,mist,5
KNYC,2018-04-25T17:51:00Z,15.6,96.23,2.06,mist,5
KNYC,2018-04-25T18:07:00Z,15.6,96.23,2.57,mist,1.75
KNYC,2018-04-25T18:51:00Z,15,96.21,1.54,"light rain,mist",1.5
KNYC,2018-04-25T19:21:00Z,15,96.21,2.06,mist,2
KNYC,2018-04-25T19:51:00Z,14.4,96.82,0,mist,2.5
KNYC,2018-04-25T20:14:00Z,15,93.14,2.06,"light rain,mist",4
KNYC,2018-04-25T20:42:00Z,14.4,96.82,2.57,"light rain,mist",2
KNYC,2018-04-25T20:51:00Z,14.4,96.82,2.57,"light rain,mist",2
KNYC,2018-04-25T21:19:00Z,13.9,96.17,0,mist,3
KNYC,2018-04-25T21:49:00Z,14,93.7,2.06,mist,2.5
KNYC,2018-04-25T21:51:00Z,14.4,93.11,1.54,mist,2.5
KNYC,2018-04-25T22:51:00Z,13.9,96.17,1.54,mist,1.75
KNYC,2018-04-25T23:05:00Z,13.9,93.09,2.06,mist,2
KNYC,2018-04-25T23:38:00Z,13.9,93.09,0,mist,1.25
KNYC,2018-04-25T23:51:00Z,13.3,96.79,0,mist,1.5
KNYC,2018-04-26T00:20:00Z,13.3,96.79,2.06,mist,0.75
KNYC,2018-04-26T00:33:00Z,13.3,96.79,0,mist,1.25
KNYC,2018-04-26T00:51:00Z,13.3,96.79,2.06,mist,1.5
KNYC,2018-04-26T01:17:00Z,13.3,96.79,1.54,mist,0.75
KNYC,2018-04-26T01:41:00Z,13.3,96.79,0,mist,1
KNYC,2018-04-26T01:51:00Z,13.3,96.79,0,mist,0.75
KNYC,2018-04-26T02:36:00Z,13.3,96.79,0,mist,1.25
KNYC,2018-04-26T02:51:00Z,13.3,96.79,0,mist,1.25
KNYC,2018-04-26T03:51:00Z,13.3,96.79,0,mist,1.5
KNYC,2018-04-26T04:01:00Z,13.3,96.79,2.06,mist,1.5
KNYC,2018-04-26T04:08:00Z,13.3,93.05,0,mist,3
KNYC,2018-04-26T04:25:00Z,13.3,93.05,0,"light rain,mist",2
KNYC,2018-04-26T04:33:00Z,13.3,93.05,0,"rain,mist",1.25
KNYC,2018-04-26T04:42:00Z,12.8,96.14,0,"heavy rain,fog",0.5
KNYC,2018-04-26T04:51:00Z,12.8,96.14,0,"heavy rain,mist",0.75
KNYC,2018-04-26T05:03:00Z,12.8,96.14,0,"heavy rain,fog",0.5
KNYC,2018-04-26T05:12:00Z,12.8,96.14,0,"rain,mist",0.75
KNYC,2018-04-26T05:27:00Z,12.8,96.14,0,"rain,mist",0.75
KNYC,2018-04-26T05:35:00Z,12.8,100,0,"light rain,mist",2
KNYC,2018-04-26T05:43:00Z,12.8,100,0,"light rain,mist",3
KNYC,2018-04-26T05:51:00Z,13.3,96.79,0,"light rain,mist",4
KNYC,2018-04-26T05:59:00Z,13.3,96.79,0,mist,4
KNYC,2018-04-26T06:20:00Z,13.3,96.79,0,mist,2.5
KNYC,2018-04-26T06:27:00Z,13.3,96.79,1.54,mist,3
KNYC,2018-04-26T06:38:00Z,13.3,96.79,1.54,mist,3
KNYC,2018-04-26T06:48:00Z,13,100,2.06,mist,3
KNYC,2018-04-26T06:51:00Z,13.3,100,1.54,mist,3
KNYC,2018-04-26T07:01:00Z,13.3,96.79,1.54,mist,2.5
KNYC,2018-04-26T07:45:00Z,14,93.7,1.54,"light rain,mist",3
KNYC,2018-04-26T07:51:00Z,13.9,96.17,0,"light rain,mist",4
KNYC,2018-04-26T08:51:00Z,13.9,86.6,2.06,clear,10
KNYC,2018-04-26T09:51:00Z,13.9,80.51,2.06,broken,10
KNYC,2018-04-26T10:51:00Z,13.3,80.42,1.54,broken,10
KNYC,2018-04-26T11:51:00Z,13.9,71.83,2.57,clear,10
KNYC,2018-04-26T12:51:00Z,13.9,59.33,3.09,clear,10
KNYC,2018-04-26T13:51:00Z,13.9,57.32,3.09,clear,10
KNYC,2018-04-26T14:51:00Z,15,51.21,3.6,clear,10
KNYC,2018-04-26T15:51:00Z,16.1,45.77,1.54,clear,10
KNYC,2018-04-26T16:51:00Z,17.2,42.68,3.09,clear,10
KNYC,2018-04-26T17:51:00Z,18.3,38.45,4.63,clear,10
KNYC,2018-04-26T18:51:00Z,19.4,35.9,4.12,clear,10
KNYC,2018-04-26T19:51:00Z,20,35.83,,clear,10
KNYC,2018-04-26T20:51:00Z,20.6,36.01,,thin scattered,10
KNYC,2018-04-26T21:51:00Z,20.6,36.01,2.57,thin scattered,10
KNYC,2018-04-26T22:51:00Z,19.4,35.9,1.54,clear,10
KNYC,2018-04-26T23:51:00Z,18.9,35.5,2.06,clear,10
KNYC,2018-04-27T00:51:00Z,18.3,38.45,1.54,clear,10
KNYC,2018-04-27T01:51:00Z,17.2,46.4,1.54,clear,10
KNYC,2018-04-27T02:51:00Z,16.7,44.05,1.54,clear,10
KNYC,2018-04-27T03:51:00Z,15,49.1,1.54,clear,10
KNYC,2018-04-27T04:51:00Z,15,49.1,2.06,clear,10
KNYC,2018-04-27T05:51:00Z,15,49.1,0,clear,10
KNYC,2018-04-27T06:51:00Z,14.4,53.22,2.06,clear,10
KNYC,2018-04-27T07:51:00Z,14.4,51.04,2.06,clear,10
KNYC,2018-04-27T08:51:00Z,13.9,54.97,1.54,clear,10
KNYC,2018-04-27T09:51:00Z,12.8,61.57,0,clear,10
KNYC,2018-04-27T10:51:00Z,12.8,61.57,2.57,clear,10
